Date,Day,Time,Category,Item,Qty,Payment Method,Total Sales,Gross Sales,Net Sales,Tax,,,,,,Notes,Token,Transaction ID,Payment ID,Details
Jun-19-23,-Monday-,12:30:pm,Admission,Admission Child,1,Card,$5.60,$5.00,$5.00,$0.60,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,FIvjJL5uYkkEdydwBvh3ypmeV,1cNY1qOegm2rg9KQg5SKaKeAvaB,https://app.squareup.com/dashboard/sales/transactions/FIvjJL5uYkkEdydwBvh3ypmeV/by-unit/LK5YHD455SWY6
Jun-19-23,-Monday-,12:33:pm,Admission,Admission Adult,1,Cash,$8.96,$8.00,$8.00,$0.96,,,,,,,EDGWNJ5WNEYRPNVL3E4E3SQL,f9lkJVLC5WUPW4eHSq0jsQ7eV,JCdz4nwGzfFgrgJjHKicPHqKuaB,https://app.squareup.com/dashboard/sales/transactions/f9lkJVLC5WUPW4eHSq0jsQ7eV/by-unit/LK5YHD455SWY6
Jun-19-23,-Monday-,12:33:pm,Admission,Admission Child,1,Cash,$5.60,$5.00,$5.00,$0.60,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,f9lkJVLC5WUPW4eHSq0jsQ7eV,JCdz4nwGzfFgrgJjHKicPHqKuaB,https://app.squareup.com/dashboard/sales/transactions/f9lkJVLC5WUPW4eHSq0jsQ7eV/by-unit/LK5YHD455SWY6
Jun-19-23,-Monday-,12:46:pm,Admission,Admission Adult,2,Cash,$17.92,$16.00,$16.00,$1.92,,,,,,,EDGWNJ5WNEYRPNVL3E4E3SQL,rjDvpSAbg7O8ZOS0nPeEhOheV,ZsQWzeZe9Cvmb6SpvRtNZ3favaB,https://app.squareup.com/dashboard/sales/transactions/rjDvpSAbg7O8ZOS0nPeEhOheV/by-unit/LK5YHD455SWY6
Jun-19-23,-Monday-,12:50:pm,Admission,Admission ADULT,2,Cash,$17.92,$16.00,$16.00,$1.92,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,LvX6VGGM3lVflM2K6hLw3F6eV,vr2CEzfSWZ1YousgsGlxa7OdvaB,https://app.squareup.com/dashboard/sales/transactions/LvX6VGGM3lVflM2K6hLw3F6eV/by-unit/LK5YHD455SWY6
Jun-19-23,-Monday-,12:53:pm,Admission,Admission ADULT,3,Cash,$26.88,$24.00,$24.00,$2.88,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,BW7lFBLORi0PNFHnuNzT2IqeV,vtvkZ2IzfrNscNEP7LCOolqluaB,https://app.squareup.com/dashboard/sales/transactions/BW7lFBLORi0PNFHnuNzT2IqeV/by-unit/LK5YHD455SWY6
Jun-19-23,-Monday-,12:58:pm,Admission,Admission Family day pass,1,Card,$22.40,$20.00,$20.00,$2.40,,,,,,,TIOMCIEQ2JEIZ7EYDF5KKM2U,JqXpsqx2iA6vgI3dMV1xjL7eV,Be3qboy0D0oDI9vZpx55Vxi7taB,https://app.squareup.com/dashboard/sales/transactions/JqXpsqx2iA6vgI3dMV1xjL7eV/by-unit/LK5YHD455SWY6
Jun-19-23,-Monday-,1:12:pm,Admission,Admission ADULT,2,Card,$17.92,$16.00,$16.00,$1.92,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,hkUmfVvSGiYwPPtXTqhTZH1eV,d6SyCm9ToDBxOL3kNqbbKWBauaB,https://app.squareup.com/dashboard/sales/transactions/hkUmfVvSGiYwPPtXTqhTZH1eV/by-unit/LK5YHD455SWY6
Jun-19-23,-Monday-,1:13:pm,Admission,Admission ADULT,4,Cash,$35.84,$32.00,$32.00,$3.84,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,ZU2ubqxGYeTwpsiWBrMMyOyeV,hMwDLnYrFZucWxqFjeZCtji4vaB,https://app.squareup.com/dashboard/sales/transactions/ZU2ubqxGYeTwpsiWBrMMyOyeV/by-unit/LK5YHD455SWY6
Jun-19-23,-Monday-,1:13:pm,Admission,Admission Child,1,Cash,$5.60,$5.00,$5.00,$0.60,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,ZU2ubqxGYeTwpsiWBrMMyOyeV,hMwDLnYrFZucWxqFjeZCtji4vaB,https://app.squareup.com/dashboard/sales/transactions/ZU2ubqxGYeTwpsiWBrMMyOyeV/by-unit/LK5YHD455SWY6
Jun-19-23,-Monday-,1:23:pm,Admission,Admission Adult,2,Card,$17.92,$16.00,$16.00,$1.92,,,,,,,EDGWNJ5WNEYRPNVL3E4E3SQL,9W2UuxqCSPxHM2q1x0JtRD7eV,zjTxJIc4e6fPTnCUAYWAMTs4uaB,https://app.squareup.com/dashboard/sales/transactions/9W2UuxqCSPxHM2q1x0JtRD7eV/by-unit/LK5YHD455SWY6
Jun-19-23,-Monday-,1:25:pm,Admission,Admission Adult,1,Cash,$8.96,$8.00,$8.00,$0.96,,,,,,,EDGWNJ5WNEYRPNVL3E4E3SQL,lEHe0cscsxDQrW4OHoyWv28eV,lS4YE7IbqsKwNC0yJmcGS6jjvaB,https://app.squareup.com/dashboard/sales/transactions/lEHe0cscsxDQrW4OHoyWv28eV/by-unit/LK5YHD455SWY6
Jun-19-23,-Monday-,1:25:pm,Admission,Admission Child,2,Cash,$11.20,$10.00,$10.00,$1.20,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,lEHe0cscsxDQrW4OHoyWv28eV,lS4YE7IbqsKwNC0yJmcGS6jjvaB,https://app.squareup.com/dashboard/sales/transactions/lEHe0cscsxDQrW4OHoyWv28eV/by-unit/LK5YHD455SWY6
Jun-19-23,-Monday-,1:37:pm,Admission,Admission ADULT,4,Card,$35.84,$32.00,$32.00,$3.84,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,Vs5v6SuIthbYX8EWl1EA3S2eV,hSBePWjX807EnfbMPTcO5EUzvaB,https://app.squareup.com/dashboard/sales/transactions/Vs5v6SuIthbYX8EWl1EA3S2eV/by-unit/LK5YHD455SWY6
Jun-19-23,-Monday-,2:00:pm,Admission,1 - test,3,Card,,$3.00,$3.00,$0.36,,,,,,,44JFYUGGU7AM6OFS5EQDTYS3,Dr53nubOSt99u5S29BqCw8heV,BupxKn276JHv9qLejfKix1TPvaB,https://app.squareup.com/dashboard/sales/transactions/Dr53nubOSt99u5S29BqCw8heV/by-unit/LK5YHD455SWY6
Jun-19-23,-Monday-,2:13:pm,Admission,Donation,3,Cash,,$3.00,$3.00,$0.00,,,,,,,a399730f-5790-43b8-a94d-d2193ae27aeb,5oitY4Ck1zCF1kNR64m0zsleV,DzHpZczscwGDEcn2KiJIzcGxvaB,https://app.squareup.com/dashboard/sales/transactions/5oitY4Ck1zCF1kNR64m0zsleV/by-unit/LK5YHD455SWY6
Jun-19-23,-Monday-,2:15:pm,Admission,Donation,10,Cash,,$10.00,$10.00,$0.00,,,,,,,a399730f-5790-43b8-a94d-d2193ae27aeb,n3KpDWhUvNctj11AMo6nUtkeV,v5DXfAtFGUmgF9ezeBPw7EG6uaB,https://app.squareup.com/dashboard/sales/transactions/n3KpDWhUvNctj11AMo6nUtkeV/by-unit/LK5YHD455SWY6
Jun-19-23,-Monday-,2:16:pm,Admission,Donation,5,Cash,,$5.00,$5.00,$0.00,,,,,,,a399730f-5790-43b8-a94d-d2193ae27aeb,topb4DpaMEVuExJzSIDLUXoeV,zVucgR0m7SAXGHLdMrrwU53EvaB,https://app.squareup.com/dashboard/sales/transactions/topb4DpaMEVuExJzSIDLUXoeV/by-unit/LK5YHD455SWY6
Jun-19-23,-Monday-,2:20:pm,Admission,Donation,9,Cash,,$9.00,$9.00,$0.00,,,,,,,a399730f-5790-43b8-a94d-d2193ae27aeb,3nQIAdwqzncn7x2GTOfJ6MseV,bxWagmZqWqnqdwoDCZ4D3mW3vaB,https://app.squareup.com/dashboard/sales/transactions/3nQIAdwqzncn7x2GTOfJ6MseV/by-unit/LK5YHD455SWY6
Jun-19-23,-Monday-,2:25:pm,Admission,Donation,5,Card,,$5.00,$5.00,$0.00,,,,,,,a399730f-5790-43b8-a94d-d2193ae27aeb,nhtai7j7dNkDLwfR8ZxfxzmeV,14F1tq5YqMseY6IwHLXyNiKZvaB,https://app.squareup.com/dashboard/sales/transactions/nhtai7j7dNkDLwfR8ZxfxzmeV/by-unit/LK5YHD455SWY6
Jun-19-23,-Monday-,2:26:pm,Admission,Admission Child,1,Card,$5.00,$5.00,$5.00,$0.00,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,XN30J6pkvle4IruwI3oDDGoeV,VcXBvLNc4Rz7MRdZjJ0L8SvFvaB,https://app.squareup.com/dashboard/sales/transactions/XN30J6pkvle4IruwI3oDDGoeV/by-unit/LK5YHD455SWY6
Jun-19-23,-Monday-,2:39:pm,Admission,Donation,5,Card,,$5.00,$5.00,$0.00,,,,,,,a399730f-5790-43b8-a94d-d2193ae27aeb,bjrn8oHffQVOO6xiXMXTmBweV,frQJyxAxYXc4ttu84WgEf0RuuaB,https://app.squareup.com/dashboard/sales/transactions/bjrn8oHffQVOO6xiXMXTmBweV/by-unit/LK5YHD455SWY6
Jun-19-23,-Monday-,2:39:pm,Admission,Admission Child,1,Card,$5.60,$5.00,$5.00,$0.60,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,H3EYOyD4sBj1n8KK2fO2v9yeV,NIB4CnCOG7MUn935JALB48e8uaB,https://app.squareup.com/dashboard/sales/transactions/H3EYOyD4sBj1n8KK2fO2v9yeV/by-unit/LK5YHD455SWY6
Jun-19-23,-Monday-,3:21:pm,Admission,Admission Adult,2,Card,$17.92,$16.00,$16.00,$1.92,,,,,,,EDGWNJ5WNEYRPNVL3E4E3SQL,n9XC9m7WTln8cqcDmjitFJ1eV,H9JI5eoXy9zJnhf95cYYs15tvaB,https://app.squareup.com/dashboard/sales/transactions/n9XC9m7WTln8cqcDmjitFJ1eV/by-unit/LK5YHD455SWY6
Jun-19-23,-Monday-,3:22:pm,Admission,Admission Family day pass,1,Card,$22.40,$20.00,$20.00,$2.40,,,,,,,TIOMCIEQ2JEIZ7EYDF5KKM2U,nhHNtRkdjMBlcJerp1Zf5zleV,rTHyzUk65m1WEc3Ig2PqyLH6vaB,https://app.squareup.com/dashboard/sales/transactions/nhHNtRkdjMBlcJerp1Zf5zleV/by-unit/LK5YHD455SWY6
Jun-19-23,-Monday-,3:24:pm,Admission,Admission Adult,1,Cash,$8.96,$8.00,$8.00,$0.96,,,,,,,EDGWNJ5WNEYRPNVL3E4E3SQL,tmANdSE3n9vhJlYNdoNCcLxeV,D504IVxEDijIxEWgH2Mw2h3pvaB,https://app.squareup.com/dashboard/sales/transactions/tmANdSE3n9vhJlYNdoNCcLxeV/by-unit/LK5YHD455SWY6
Jun-19-23,-Monday-,3:37:pm,Admission,Admission Family day pass,1,Card,$22.40,$20.00,$20.00,$2.40,,,,,,,TIOMCIEQ2JEIZ7EYDF5KKM2U,TbBHK0yqsBe1SKT3mggYju8eV,7jvKKm6nbB0PdtG86dtkbrY2vaB,https://app.squareup.com/dashboard/sales/transactions/TbBHK0yqsBe1SKT3mggYju8eV/by-unit/LK5YHD455SWY6
Jun-19-23,-Monday-,3:46:pm,Admission,Admission Child,2,Card,$11.20,$10.00,$10.00,$1.20,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,BW7VR1IwevlB1nP0dxrfiA7eV,Rwu50Zxe1tXBOYLgduDhYc7XuaB,https://app.squareup.com/dashboard/sales/transactions/BW7VR1IwevlB1nP0dxrfiA7eV/by-unit/LK5YHD455SWY6
Jun-22-23,-Thursday-,2:29:pm,Admission,Admission Child,1,Cash,$5.60,$5.00,$5.00,$0.60,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,TnhiZenBHje1FJrJ1ExlqT0eV,lWKeZU7b5lnSmCXtIUl9yr6ivaB,https://app.squareup.com/dashboard/sales/transactions/TnhiZenBHje1FJrJ1ExlqT0eV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,8:43:am,Admission,Admission Adult,1,Card,$8.96,$8.00,$8.00,$0.96,,,,,,,EDGWNJ5WNEYRPNVL3E4E3SQL,jpw5Iw60fqkF9dHNbcu1vEleV,j7VSfjHRohC8FP8HYVCR2hLfuaB,https://app.squareup.com/dashboard/sales/transactions/jpw5Iw60fqkF9dHNbcu1vEleV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,8:43:am,Admission,Admission Child,2,Card,$11.20,$10.00,$10.00,$1.20,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,jpw5Iw60fqkF9dHNbcu1vEleV,j7VSfjHRohC8FP8HYVCR2hLfuaB,https://app.squareup.com/dashboard/sales/transactions/jpw5Iw60fqkF9dHNbcu1vEleV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,8:57:am,Admission,Admission Child,1,Cash,$5.60,$5.00,$5.00,$0.60,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,jbDst1S0r76aTvgQRW41wIxeV,dGgG8NODgKceUskQ2cfs3T4fvaB,https://app.squareup.com/dashboard/sales/transactions/jbDst1S0r76aTvgQRW41wIxeV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,8:58:am,None,Custom Amount,1,Cash,,$10.00,$10.00,$0.00,,,,,,,,X5njegjK1gWhpEVANdMQdBueV,DlgddrAYOVc6JuscyJoaRbLUvaB,https://app.squareup.com/dashboard/sales/transactions/X5njegjK1gWhpEVANdMQdBueV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,9:19:am,None,Custom Amount,1,Card,,$5.00,$5.00,$0.00,,,,,,,,FCKIegRJcR6TH7AOFZPn9F0eV,d8naVA7jCrOXzg1ssUi3c4ZyvaB,https://app.squareup.com/dashboard/sales/transactions/FCKIegRJcR6TH7AOFZPn9F0eV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,9:35:am,None,Custom Amount,1,Cash,,$5.00,$5.00,$0.00,,,,,,,,xqthKZ26YaUwiygE2Y07lUveV,LLJjUgkM4nlLgcRjdwurqvJRvaB,https://app.squareup.com/dashboard/sales/transactions/xqthKZ26YaUwiygE2Y07lUveV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,9:45:am,None,Custom Amount,1,Cash,,$5.00,$5.00,$0.00,,,,,,,,9WKgn7dwLhB0RqyvNcgYTYAfV,BwmhBeWmPVdto1VjhUqpwBawuaB,https://app.squareup.com/dashboard/sales/transactions/9WKgn7dwLhB0RqyvNcgYTYAfV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,9:46:am,None,Custom Amount,1,Cash,,$5.00,$5.00,$0.00,,,,,,,,hs2ZbiLwo9oyvPTbetbJ2PgeV,pQOkCCwOsNGs1OVrTDxGMqZNvaB,https://app.squareup.com/dashboard/sales/transactions/hs2ZbiLwo9oyvPTbetbJ2PgeV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,10:26:am,None,Custom Amount,1,Cash,,$1.00,$1.00,$0.00,,,,,,,,vzcYjtfhsZnfmJq3QWxM05qeV,fVpBf07sIo1cobDedfFUvfh8uaB,https://app.squareup.com/dashboard/sales/transactions/vzcYjtfhsZnfmJq3QWxM05qeV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,10:31:am,Gift Shop,Salve (Devils Club),1,Cash,,$45.00,$45.00,$5.40,,,,,,,2YEDGVCQR3VO4YJO333F444H,rl6anzLi1Pk8pUmJGIlV74yeV,3NxuxQnRMXHvJYSfhW2oQkS5vaB,https://app.squareup.com/dashboard/sales/transactions/rl6anzLi1Pk8pUmJGIlV74yeV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,10:35:am,None,Custom Amount,1,Cash,,$10.00,$10.00,$0.00,,,,,,,,lmWxq6SAlwzRrMUEXiq0Rm8eV,duAC1UalyAiSVNsFcBQHvs4EvaB,https://app.squareup.com/dashboard/sales/transactions/lmWxq6SAlwzRrMUEXiq0Rm8eV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,10:36:am,None,Custom Amount,1,Cash,,$5.00,$5.00,$0.00,,,,,,,,ByPiOB0kgApKbqYNDlzKrY5eV,FqOBMTViqOL8s6eEJvSOd66RuaB,https://app.squareup.com/dashboard/sales/transactions/ByPiOB0kgApKbqYNDlzKrY5eV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,10:36:am,None,Custom Amount,1,Cash,,$3.00,$3.00,$0.00,,,,,,,,PPYbpiwjlG0nOov6iLooVvyeV,duuRhubTe0UHfwL6uuHk0k9buaB,https://app.squareup.com/dashboard/sales/transactions/PPYbpiwjlG0nOov6iLooVvyeV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,10:36:am,None,Custom Amount,1,Cash,,$5.00,$5.00,$0.00,,,,,,,,XFnAkROR2RUjMAkyFfh6rB6eV,ZUwSQrhgR6S3cEas9IOUAhEGvaB,https://app.squareup.com/dashboard/sales/transactions/XFnAkROR2RUjMAkyFfh6rB6eV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,10:37:am,None,Custom Amount,1,Cash,,$5.00,$5.00,$0.00,,,,,,,,PT86UuRt3YkRboOdoDeWipzeV,r9w8ngvCHrd21RKLS3xWm2XTuaB,https://app.squareup.com/dashboard/sales/transactions/PT86UuRt3YkRboOdoDeWipzeV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,10:42:am,None,Custom Amount,1,Cash,,$11.00,$11.00,$0.00,,,,,,,,ffeITGFDsoQvV4qJyTkdi78eV,rjVlLYY91yKovaUj0ZtrIpipvaB,https://app.squareup.com/dashboard/sales/transactions/ffeITGFDsoQvV4qJyTkdi78eV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,10:43:am,None,Custom Amount,1,Card,,$15.00,$15.00,$0.00,,,,,,,,loNcMz8B12of3YLsIvrQCr7eV,N8HCK816nPyULSsd1afcwoQmvaB,https://app.squareup.com/dashboard/sales/transactions/loNcMz8B12of3YLsIvrQCr7eV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,10:44:am,None,Custom Amount,1,Cash,,$10.00,$10.00,$0.00,,,,,,,,NaoaKsNx2xwauw7gWh8GgU1eV,hUe8dzePDuoDNXZKmNv9oyk9taB,https://app.squareup.com/dashboard/sales/transactions/NaoaKsNx2xwauw7gWh8GgU1eV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,10:45:am,None,Custom Amount,1,Card,,$15.00,$15.00,$0.00,,,,,,,,bHLWwYpj7LQaOmuA6rS4P9eeV,tGUiETR8XvNhXB1YuXaFXVSLvaB,https://app.squareup.com/dashboard/sales/transactions/bHLWwYpj7LQaOmuA6rS4P9eeV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,10:55:am,None,Custom Amount,1,Cash,,$5.00,$5.00,$0.00,,,,,,,,d2cTkIn8p7NhjtrFBnCAcDueV,XlZ6U7gbTE2JZeJrNV0iTOsvuaB,https://app.squareup.com/dashboard/sales/transactions/d2cTkIn8p7NhjtrFBnCAcDueV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,10:56:am,None,Custom Amount,1,Cash,,$5.00,$5.00,$0.00,,,,,,,,NKMeDbQ5a2WtnXt3TfcjQngeV,JoqS5lLFL4JDSVyM1SeEmCFouaB,https://app.squareup.com/dashboard/sales/transactions/NKMeDbQ5a2WtnXt3TfcjQngeV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,11:06:am,None,Custom Amount,1,Card,,$20.00,$20.00,$0.00,,,,,,,,DX3dQ2xCB7wt7bikdjW8NFjeV,RKDjLDh8kxUwf6IIkGn3ymzQvaB,https://app.squareup.com/dashboard/sales/transactions/DX3dQ2xCB7wt7bikdjW8NFjeV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,11:22:am,None,Custom Amount,1,Card,,$20.00,$20.00,$0.00,,,,,,,,JGH6WzlcTdxENhdYaklNaSqeV,fX8sA2Wo6FgBGqvb5ij6Gl4DuaB,https://app.squareup.com/dashboard/sales/transactions/JGH6WzlcTdxENhdYaklNaSqeV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,11:52:am,None,Custom Amount,1,Cash,,$20.00,$20.00,$0.00,,,,,,,,bPDAkWxzNBocV54lpVoeKv4eV,TR04sU6M6ZehpoRtaL67zPepuaB,https://app.squareup.com/dashboard/sales/transactions/bPDAkWxzNBocV54lpVoeKv4eV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,11:54:am,None,Custom Amount,1,Cash,,$5.00,$5.00,$0.00,,,,,,,,V6iMerlmL8FIF7ILGORxPdxeV,pqNLlmzTvfqGpiImKig2GjwSuaB,https://app.squareup.com/dashboard/sales/transactions/V6iMerlmL8FIF7ILGORxPdxeV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,12:01:pm,None,Custom Amount,1,Card,,$15.00,$15.00,$0.00,,,,,,,,vfI9gtp9pCyTCjBqPUP5j8seV,7PxIuYjAQE5XEGllUbW3DM4iuaB,https://app.squareup.com/dashboard/sales/transactions/vfI9gtp9pCyTCjBqPUP5j8seV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,12:08:pm,None,Custom Amount,1,Cash,,$5.00,$5.00,$0.00,,,,,,,,J6nrtBUueeuLwnqqC959jE6eV,fRhkYjl26qFJn8Hmmt4eUF6LvaB,https://app.squareup.com/dashboard/sales/transactions/J6nrtBUueeuLwnqqC959jE6eV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,12:12:pm,None,Custom Amount,1,Cash,,$5.00,$5.00,$0.00,,,,,,,,r9IhUE35RXiuHBbCZkT9RGyeV,VYzMvApjHNIMKqxdEesforNvvaB,https://app.squareup.com/dashboard/sales/transactions/r9IhUE35RXiuHBbCZkT9RGyeV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,12:22:pm,None,Custom Amount,1,Cash,,$8.00,$8.00,$0.00,,,,,,,,J2tHDOmNnGDH7ec22SVydD5eV,Z6DY9qEQ28yt8FGsK1A1WNMFvaB,https://app.squareup.com/dashboard/sales/transactions/J2tHDOmNnGDH7ec22SVydD5eV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,12:27:pm,None,Custom Amount,1,Cash,,$6.00,$6.00,$0.00,,,,,,,,H7y0flTlhD4Xc8JoctjvFCkeV,nBBhKmxZ5vm0NYQ9hrUZVIhcuaB,https://app.squareup.com/dashboard/sales/transactions/H7y0flTlhD4Xc8JoctjvFCkeV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,12:34:pm,None,Custom Amount,1,Cash,,$5.00,$5.00,$0.00,,,,,,,,hKvytEEEcKBPS3BCvrXlKU7eV,9U1njNdjbrJzt0RdP10nN2bWuaB,https://app.squareup.com/dashboard/sales/transactions/hKvytEEEcKBPS3BCvrXlKU7eV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,12:41:pm,None,Custom Amount,1,Cash,,$10.00,$10.00,$0.00,,,,,,,,Zydo8vp5iLnmhzSS07INYSgeV,jtEd3z3iVapln0KMHIo3VNj3vaB,https://app.squareup.com/dashboard/sales/transactions/Zydo8vp5iLnmhzSS07INYSgeV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,12:51:pm,None,Custom Amount,1,Cash,,$2.95,$2.95,$0.00,,,,,,,,10hj7rAN09FXp8vVwOqnXBmeV,Vmch1CdYCahJ1G2MqXhJv1GCvaB,https://app.squareup.com/dashboard/sales/transactions/10hj7rAN09FXp8vVwOqnXBmeV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,12:56:pm,None,Custom Amount,1,Cash,,$20.00,$20.00,$0.00,,,,,,,,B0mNEuZtwzxB4dohpM8p968eV,b90OMqTNTjZkSxELVeHPfcw1uaB,https://app.squareup.com/dashboard/sales/transactions/B0mNEuZtwzxB4dohpM8p968eV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,12:58:pm,None,Custom Amount,1,Card,,$10.00,$10.00,$0.00,,,,,,,,ff2KCKwGsFHJPSFTWbX4587eV,l6EYkWwElsghUVWqx7UrsnX6vaB,https://app.squareup.com/dashboard/sales/transactions/ff2KCKwGsFHJPSFTWbX4587eV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,1:12:pm,None,Custom Amount,1,Cash,,$0.30,$0.30,$0.00,,,,,,,,R0OHay2pU36Zaug4yUPboG7eV,x4sQLNqxLfhBVUKTRYLRz1lFuaB,https://app.squareup.com/dashboard/sales/transactions/R0OHay2pU36Zaug4yUPboG7eV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,1:20:pm,None,Custom Amount,1,Card,,$5.00,$5.00,$0.00,,,,,,,,XZB0QQqMFfNnoYVikIvTVUseV,ZsQ6TzwggTDYjx2kqGM9W0CfvaB,https://app.squareup.com/dashboard/sales/transactions/XZB0QQqMFfNnoYVikIvTVUseV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,2:25:pm,None,Custom Amount,1,Cash,,$10.00,$10.00,$0.00,,,,,,,,Z6Lv9F0CkkQG6aIBubR77JieV,922RYtKmaCKoEjEnzA4UjjgXvaB,https://app.squareup.com/dashboard/sales/transactions/Z6Lv9F0CkkQG6aIBubR77JieV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,2:28:pm,None,Custom Amount,1,Cash,,$10.00,$10.00,$0.00,,,,,,,,Xv0QCHIYb3U4mq1R3JIReM3eV,jtMZ7VQFMO8CY5QbAhPzOmDqvaB,https://app.squareup.com/dashboard/sales/transactions/Xv0QCHIYb3U4mq1R3JIReM3eV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,2:40:pm,Gift Shop,Sea Soak,1,Card,,$8.00,$8.00,$0.96,,,,,,,O5ZSQW73MTPNRFTPJTOKRCGW,jbdxZvBngVsVSn8M6IqGdYseV,HrsIaavIHWE1BvJtYgcxdaWKvaB,https://app.squareup.com/dashboard/sales/transactions/jbdxZvBngVsVSn8M6IqGdYseV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,2:40:pm,Gift Shop,Salve (Devils Club),1,Card,,$45.00,$45.00,$5.40,,,,,,,2YEDGVCQR3VO4YJO333F444H,jbdxZvBngVsVSn8M6IqGdYseV,HrsIaavIHWE1BvJtYgcxdaWKvaB,https://app.squareup.com/dashboard/sales/transactions/jbdxZvBngVsVSn8M6IqGdYseV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,2:47:pm,None,Custom Amount,1,Card,,$5.00,$5.00,$0.00,,,,,,,,Tds2PIweVQWFLWtJ87kz0cqeV,xYy9Om293yIBgbi01IYvEWKOuaB,https://app.squareup.com/dashboard/sales/transactions/Tds2PIweVQWFLWtJ87kz0cqeV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,2:55:pm,Gift Shop,Shirts,1,Card,,$30.00,$30.00,$3.60,,,,,,,IGJEOUUCHBT6A7NMELUUNIEL,p2Fl4hcRwL7d1IOCiZQVGupeV,L9sSRQiRYen2FJozYzgxvsS4uaB,https://app.squareup.com/dashboard/sales/transactions/p2Fl4hcRwL7d1IOCiZQVGupeV/by-unit/LK5YHD455SWY6
Jun-23-23,-Friday-,2:55:pm,Gift Shop,Magnet - Humpback,1,Card,,$3.00,$3.00,$0.36,,,,,,,I2S5SQOJUUV2M5AD3B3I27B6,p2Fl4hcRwL7d1IOCiZQVGupeV,L9sSRQiRYen2FJozYzgxvsS4uaB,https://app.squareup.com/dashboard/sales/transactions/p2Fl4hcRwL7d1IOCiZQVGupeV/by-unit/LK5YHD455SWY6
